rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,skin_tone,eye_color,skin_type,hair_color,product_id,brand_name,price_usd
5,1.0,1.0,2,0,2,5/8/2021,medium,brown,combination,brown,P397624,Dr. Jart+,9.0
5,1.0,1.0,1,0,1,7/6/2020,,,combination,,P397624,Dr. Jart+,9.0
4,1.0,1.0,4,0,4,3/27/2020,lightMedium,brown,combination,brown,P397624,Dr. Jart+,9.0
4,1.0,,0,0,0,3/23/2019,fair,green,combination,blonde,P397624,Dr. Jart+,9.0
5,1.0,,0,0,0,1/3/2018,light,hazel,combination,brown,P397624,Dr. Jart+,9.0
1,0.0,0.625,8,3,5,9/10/2017,fair,hazel,combination,brown,P397624,Dr. Jart+,9.0
5,,1.0,8,0,8,4/26/2017,,,,,P397624,Dr. Jart+,9.0
1,,0.0,5,5,0,10/5/2016,,,,,P397624,Dr. Jart+,9.0
5,,1.0,35,0,35,12/30/2015,,,,,P397624,Dr. Jart+,9.0
1,0.0,1.0,2,0,2,8/14/2022,medium,brown,oily,blonde,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,0.25,4,3,1,5/31/2020,lightMedium,brown,combination,black,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,,0,0,0,5/21/2020,light,blue,oily,brown,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,,0,0,0,5/20/2020,lightMedium,brown,combination,brown,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,,0,0,0,5/20/2020,fair,brown,normal,black,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,,0,0,0,5/19/2020,,,,,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,,0,0,0,5/19/2020,medium,brown,oily,black,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,,0,0,0,5/19/2020,lightMedium,green,combination,blonde,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,,0,0,0,5/19/2020,fair,blue,normal,blonde,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,,0,0,0,5/19/2020,fairLight,brown,combination,blonde,P459130,Dr. Lara Devgan Scientific Beauty,245.0
5,1.0,0.0,1,1,0,5/19/2020,lightMedium,brown,combination,black,P459130,Dr. Lara Devgan Scientific Beauty,245.0
1,0.0,1.0,2,0,2,12/28/2022,fair,blue,combination,auburn,P406104,Peter Thomas Roth,75.0
2,0.0,0.571429014,7,3,4,12/19/2020,fair,green,normal,blonde,P406104,Peter Thomas Roth,75.0
3,0.0,1.0,14,0,14,2/17/2020,fairLight,green,dry,red,P406104,Peter Thomas Roth,75.0
5,1.0,1.0,6,0,6,9/18/2019,lightMedium,hazel,dry,brown,P406104,Peter Thomas Roth,75.0
5,1.0,,0,0,0,5/15/2019,lightMedium,brown,combination,brown,P406104,Peter Thomas Roth,75.0
4,1.0,0.5,2,1,1,12/1/2018,fair,hazel,combination,black,P406104,Peter Thomas Roth,75.0
5,1.0,,0,0,0,5/10/2018,light,hazel,combination,black,P406104,Peter Thomas Roth,75.0
2,0.0,,0,0,0,11/20/2017,light,blue,combination,brown,P406104,Peter Thomas Roth,75.0
4,,0.0,2,2,0,1/4/2017,,,,,P406104,Peter Thomas Roth,75.0
1,,0.571429014,7,3,4,7/26/2016,,,oily,,P406104,Peter Thomas Roth,75.0
1,,0.75,8,2,6,3/29/2016,,,,,P406104,Peter Thomas Roth,75.0
5,1.0,0.571429014,7,3,4,3/26/2022,light,green,combination,gray,P479633,Dr. Jart+,9.0
5,1.0,,0,0,0,2/19/2022,light,blue,combination,brown,P479633,Dr. Jart+,9.0
3,1.0,,0,0,0,2/16/2022,fair,blue,normal,brown,P479633,Dr. Jart+,9.0
5,1.0,,0,0,0,2/9/2022,fairLight,blue,combination,red,P479633,Dr. Jart+,9.0
5,1.0,,0,0,0,2/1/2022,lightMedium,brown,dry,black,P479633,Dr. Jart+,9.0
5,1.0,,0,0,0,1/26/2022,light,green,combination,brown,P479633,Dr. Jart+,9.0
3,0.0,1.0,1,0,1,1/21/2022,lightMedium,brown,oily,auburn,P479633,Dr. Jart+,9.0
3,0.0,,0,0,0,1/17/2022,medium,brown,dry,black,P479633,Dr. Jart+,9.0
4,1.0,,0,0,0,1/11/2022,light,brown,dry,brown,P479633,Dr. Jart+,9.0
5,1.0,,0,0,0,1/10/2022,fair,brown,combination,brown,P479633,Dr. Jart+,9.0
4,1.0,0.0,2,2,0,1/6/2022,lightMedium,hazel,dry,brown,P479633,Dr. Jart+,9.0
5,1.0,,0,0,0,12/11/2020,deep,brown,combination,black,P432048,Tata Harper,92.0
5,1.0,,0,0,0,12/5/2020,light,green,combination,black,P432048,Tata Harper,92.0
4,1.0,,0,0,0,12/1/2020,light,green,dry,blonde,P432048,Tata Harper,92.0
4,1.0,,0,0,0,11/29/2020,lightMedium,brown,combination,black,P432048,Tata Harper,92.0
5,1.0,,0,0,0,11/23/2020,fairLight,brown,dry,brown,P432048,Tata Harper,92.0
5,1.0,0.75,4,1,3,1/22/2020,light,brown,combination,brown,P432048,Tata Harper,92.0
5,1.0,,0,0,0,3/21/2019,fair,green,dry,blonde,P432048,Tata Harper,92.0
2,0.0,0.0,1,1,0,10/13/2018,light,brown,dry,brown,P432048,Tata Harper,92.0
5,1.0,,0,0,0,8/13/2018,fair,hazel,,brown,P432048,Tata Harper,92.0
5,1.0,0.974358976,39,1,38,7/20/2018,fair,blue,oily,blonde,P432048,Tata Harper,92.0
5,1.0,1.0,1,0,1,11/25/2022,light,brown,normal,,P482008,Isle of Paradise,32.0
1,0.0,0.666666985,6,2,4,6/9/2022,fairLight,hazel,,red,P482008,Isle of Paradise,32.0
5,1.0,1.0,5,0,5,4/21/2022,lightMedium,green,combination,red,P482008,Isle of Paradise,32.0
5,1.0,1.0,9,0,9,3/30/2022,fair,hazel,dry,brown,P482008,Isle of Paradise,32.0
4,1.0,1.0,5,0,5,3/14/2022,light,brown,dry,blonde,P482008,Isle of Paradise,32.0
2,0.0,0.818181992,11,2,9,3/10/2022,light,blue,normal,brown,P482008,Isle of Paradise,32.0
5,1.0,0.800000012,5,1,4,3/5/2022,light,brown,normal,brown,P482008,Isle of Paradise,32.0
5,1.0,1.0,1,0,1,3/2/2022,light,hazel,combination,brown,P482008,Isle of Paradise,32.0
5,1.0,,0,0,0,3/1/2022,lightMedium,green,combination,blonde,P482008,Isle of Paradise,32.0
5,1.0,,0,0,0,2/25/2022,,,,,P482008,Isle of Paradise,32.0
5,1.0,,0,0,0,2/24/2022,medium,brown,combination,brown,P482008,Isle of Paradise,32.0
3,0.0,0.5,4,2,2,4/12/2021,lightMedium,brown,normal,black,P462344,Dermalogica,64.0
5,1.0,,0,0,0,10/29/2020,fair,hazel,combination,red,P462344,Dermalogica,64.0
4,1.0,,0,0,0,10/26/2020,lightMedium,green,combination,auburn,P462344,Dermalogica,64.0
3,0.0,,0,0,0,10/23/2020,tan,brown,oily,black,P462344,Dermalogica,64.0
4,1.0,,0,0,0,10/23/2020,medium,brown,normal,black,P462344,Dermalogica,64.0
5,1.0,,0,0,0,10/20/2020,fairLight,blue,combination,auburn,P462344,Dermalogica,64.0
5,1.0,1.0,1,0,1,10/17/2020,lightMedium,brown,combination,black,P462344,Dermalogica,64.0
5,1.0,,0,0,0,10/13/2020,medium,brown,normal,blonde,P462344,Dermalogica,64.0
3,0.0,,0,0,0,10/9/2020,medium,brown,combination,black,P462344,Dermalogica,64.0
5,1.0,,0,0,0,10/6/2020,mediumTan,brown,combination,brown,P462344,Dermalogica,64.0
4,1.0,0.772727013,44,10,34,8/29/2020,deep,brown,oily,black,P462344,Dermalogica,64.0
3,0.0,1.0,2,0,2,1/2/2023,lightMedium,brown,combination,,P455924,La Mer,260.0
4,1.0,,0,0,0,12/31/2022,,brown,combination,,P455924,La Mer,260.0
5,1.0,,0,0,0,12/27/2022,,brown,combination,blonde,P455924,La Mer,260.0
5,1.0,,0,0,0,12/24/2022,,brown,combination,black,P455924,La Mer,260.0
5,1.0,,0,0,0,12/22/2022,,brown,dry,black,P455924,La Mer,260.0
5,1.0,,0,0,0,12/20/2022,fair,brown,combination,red,P455924,La Mer,260.0
5,1.0,,0,0,0,12/16/2022,fair,brown,normal,blonde,P455924,La Mer,260.0
1,0.0,,0,0,0,9/11/2021,fair,brown,normal,black,P455924,La Mer,260.0
1,0.0,0.876712024,73,9,64,9/30/2020,tan,brown,dry,brown,P455924,La Mer,260.0
5,1.0,0.90476203,21,2,19,4/22/2020,lightMedium,brown,oily,blonde,P455924,La Mer,260.0
5,1.0,0.875,8,1,7,12/11/2022,medium,brown,oily,black,P483137,SEPHORA COLLECTION,20.0
5,1.0,0.0,1,1,0,5/23/2022,medium,brown,combination,blonde,P483137,SEPHORA COLLECTION,20.0
3,1.0,,0,0,0,5/20/2022,,,,,P483137,SEPHORA COLLECTION,20.0
5,1.0,,0,0,0,5/18/2022,rich,brown,dry,black,P483137,SEPHORA COLLECTION,20.0
5,1.0,,0,0,0,5/17/2022,medium,brown,combination,black,P483137,SEPHORA COLLECTION,20.0
5,1.0,,0,0,0,5/16/2022,light,blue,combination,blonde,P483137,SEPHORA COLLECTION,20.0
4,1.0,,0,0,0,5/14/2022,medium,brown,dry,black,P483137,SEPHORA COLLECTION,20.0
5,1.0,,0,0,0,5/12/2022,fair,blue,combination,brown,P483137,SEPHORA COLLECTION,20.0
5,1.0,,0,0,0,5/10/2022,fair,brown,combination,brown,P483137,SEPHORA COLLECTION,20.0
4,1.0,,0,0,0,5/6/2022,deep,brown,combination,black,P483137,SEPHORA COLLECTION,20.0
5,1.0,0.0,1,1,0,5/3/2022,lightMedium,green,normal,brown,P483137,SEPHORA COLLECTION,20.0
1,0.0,1.0,1,0,1,9/22/2019,medium,brown,dry,brown,P433457,Peter Thomas Roth,62.0
4,1.0,,0,0,0,9/21/2018,fair,hazel,combination,auburn,P433457,Peter Thomas Roth,62.0
3,1.0,,0,0,0,9/6/2018,light,brown,combination,blonde,P433457,Peter Thomas Roth,62.0
5,1.0,,0,0,0,8/29/2018,fairLight,brown,dry,black,P433457,Peter Thomas Roth,62.0
5,1.0,1.0,1,0,1,8/21/2018,light,hazel,combination,brown,P433457,Peter Thomas Roth,62.0
4,1.0,,0,0,0,8/14/2018,fair,green,dry,red,P433457,Peter Thomas Roth,62.0
5,1.0,,0,0,0,8/7/2018,fairLight,hazel,combination,black,P433457,Peter Thomas Roth,62.0
3,1.0,,0,0,0,8/1/2018,fair,green,dry,blonde,P433457,Peter Thomas Roth,62.0
4,1.0,,0,0,0,7/30/2018,light,blue,combination,blonde,P433457,Peter Thomas Roth,62.0
5,1.0,,0,0,0,7/26/2018,fairLight,blue,dry,blonde,P433457,Peter Thomas Roth,62.0
2,0.0,0.666666985,3,1,2,1/30/2022,light,brown,combination,brown,P4032,Murad,42.0
1,0.0,1.0,1,0,1,10/22/2018,rich,brown,oily,black,P4032,Murad,42.0
5,1.0,,0,0,0,9/17/2017,fair,hazel,combination,auburn,P4032,Murad,42.0
4,,,0,0,0,10/18/2016,,,,,P4032,Murad,42.0
5,,0.875,8,1,7,2/6/2016,,,,,P4032,Murad,42.0
3,,,0,0,0,10/12/2014,,,,,P4032,Murad,42.0
4,,0.0,3,3,0,5/7/2013,,,normal,,P4032,Murad,42.0
5,,,0,0,0,12/10/2011,lightMedium,,combination,,P4032,Murad,42.0
5,,1.0,1,0,1,12/15/2010,light,,combination,,P4032,Murad,42.0
4,,1.0,2,0,2,2/19/2010,light,,dry,,P4032,Murad,42.0
5,,,0,0,0,5/2/2009,lightMedium,,dry,,P4032,Murad,42.0
5,1.0,0.963635981,55,2,53,6/18/2020,tan,brown,combination,brown,P453826,Lancôme,135.0
3,1.0,1.0,3,0,3,1/19/2020,fair,hazel,combination,blonde,P453826,Lancôme,135.0
5,1.0,1.0,1,0,1,1/13/2020,lightMedium,brown,normal,brown,P453826,Lancôme,135.0
5,1.0,,0,0,0,1/10/2020,lightMedium,brown,dry,blonde,P453826,Lancôme,135.0
5,1.0,,0,0,0,1/9/2020,lightMedium,green,combination,blonde,P453826,Lancôme,135.0
5,1.0,,0,0,0,1/8/2020,lightMedium,hazel,normal,brown,P453826,Lancôme,135.0
5,1.0,,0,0,0,1/8/2020,medium,brown,normal,brown,P453826,Lancôme,135.0
4,1.0,,0,0,0,1/5/2020,lightMedium,hazel,combination,brown,P453826,Lancôme,135.0
5,1.0,,0,0,0,1/3/2020,lightMedium,hazel,combination,brown,P453826,Lancôme,135.0
5,1.0,,0,0,0,1/3/2020,light,brown,combination,blonde,P453826,Lancôme,135.0
4,1.0,0.0,1,1,0,1/3/2020,lightMedium,brown,combination,brown,P453826,Lancôme,135.0
1,0.0,0.75,4,1,3,7/15/2022,tan,brown,normal,black,P441323,Glow Recipe,10.0
1,0.0,1.0,1,0,1,1/5/2022,fair,blue,combination,blonde,P441323,Glow Recipe,10.0
2,0.0,1.0,2,0,2,5/22/2021,,,normal,,P441323,Glow Recipe,10.0
5,1.0,1.0,1,0,1,1/9/2021,fair,hazel,combination,brown,P441323,Glow Recipe,10.0
5,1.0,,0,0,0,7/24/2020,lightMedium,brown,dry,brown,P441323,Glow Recipe,10.0
3,1.0,0.777778029,9,2,7,5/23/2020,tan,brown,oily,black,P441323,Glow Recipe,10.0
3,0.0,1.0,1,0,1,3/25/2020,lightMedium,brown,combination,brown,P441323,Glow Recipe,10.0
1,0.0,1.0,2,0,2,1/18/2020,lightMedium,hazel,oily,blonde,P441323,Glow Recipe,10.0
1,0.0,0.699999988,10,3,7,8/20/2019,fair,blue,combination,red,P441323,Glow Recipe,10.0
5,1.0,1.0,7,0,7,4/6/2019,deep,brown,combination,black,P441323,Glow Recipe,10.0
3,1.0,,0,0,0,3/5/2023,,,,,P467652,SEPHORA COLLECTION,5.0
1,0.0,0.0,1,1,0,2/3/2023,light,brown,combination,brunette,P467652,SEPHORA COLLECTION,5.0
1,0.0,0.666666985,3,1,2,12/15/2022,light,brown,combination,black,P467652,SEPHORA COLLECTION,5.0
4,1.0,1.0,5,0,5,9/2/2022,lightMedium,brown,dry,black,P467652,SEPHORA COLLECTION,5.0
5,1.0,0.75,4,1,3,5/21/2022,deep,brown,combination,black,P467652,SEPHORA COLLECTION,5.0
4,1.0,1.0,2,0,2,2/27/2022,lightMedium,hazel,combination,brown,P467652,SEPHORA COLLECTION,5.0
5,1.0,0.5,2,1,1,12/21/2021,fairLight,hazel,dry,blonde,P467652,SEPHORA COLLECTION,5.0
4,1.0,1.0,1,0,1,7/12/2021,light,,normal,,P467652,SEPHORA COLLECTION,5.0
4,1.0,1.0,1,0,1,4/13/2021,deep,brown,dry,black,P467652,SEPHORA COLLECTION,5.0
5,1.0,1.0,1,0,1,2/26/2021,fair,green,combination,blonde,P467652,SEPHORA COLLECTION,5.0
2,0.0,0.944444001,18,1,17,1/22/2021,fairLight,blue,combination,blonde,P467652,SEPHORA COLLECTION,5.0
5,1.0,1.0,4,0,4,12/3/2020,fair,green,combination,blonde,P397310,Dr. Brandt Skincare,59.0
3,1.0,0.0,1,1,0,6/10/2019,fairLight,green,combination,blonde,P397310,Dr. Brandt Skincare,59.0
4,1.0,,0,0,0,5/9/2018,lightMedium,brown,combination,brown,P397310,Dr. Brandt Skincare,59.0
5,1.0,,0,0,0,12/29/2017,fair,blue,combination,blonde,P397310,Dr. Brandt Skincare,59.0
5,1.0,,0,0,0,10/31/2017,light,brown,oily,brown,P397310,Dr. Brandt Skincare,59.0
5,1.0,,0,0,0,9/18/2017,lightMedium,green,combination,blonde,P397310,Dr. Brandt Skincare,59.0
5,,1.0,2,0,2,8/16/2016,,,,,P397310,Dr. Brandt Skincare,59.0
3,,0.631578982,19,7,12,5/10/2016,,,,,P397310,Dr. Brandt Skincare,59.0
3,,0.600000024,5,2,3,2/5/2016,,,,,P397310,Dr. Brandt Skincare,59.0
5,,1.0,3,0,3,11/5/2015,,,,,P397310,Dr. Brandt Skincare,59.0
2,0.0,0.600000024,5,2,3,3/22/2022,fair,blue,combination,brown,P446422,Kiehl's Since 1851,48.0
5,1.0,0.600000024,5,2,3,3/14/2021,tan,brown,combination,brown,P446422,Kiehl's Since 1851,48.0
4,1.0,0.875,16,2,14,10/18/2020,lightMedium,brown,combination,brown,P446422,Kiehl's Since 1851,48.0
5,1.0,0.916666985,12,1,11,3/27/2020,light,hazel,dry,brown,P446422,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,8/31/2019,light,brown,normal,brown,P446422,Kiehl's Since 1851,48.0
3,0.0,,0,0,0,8/9/2019,fairLight,blue,combination,brown,P446422,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,7/31/2019,medium,brown,dry,brown,P446422,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,7/26/2019,light,brown,combination,brown,P446422,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,7/21/2019,light,green,normal,blonde,P446422,Kiehl's Since 1851,48.0
4,1.0,,0,0,0,7/17/2019,fairLight,hazel,dry,blonde,P446422,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,7/15/2019,fair,green,dry,brown,P446422,Kiehl's Since 1851,48.0
5,1.0,1.0,7,0,7,4/20/2022,tan,brown,dry,brown,P423150,Dermalogica,43.0
5,1.0,,0,0,0,11/10/2021,lightMedium,green,combination,brown,P423150,Dermalogica,43.0
5,1.0,1.0,1,0,1,11/3/2021,lightMedium,brown,combination,brown,P423150,Dermalogica,43.0
5,1.0,,0,0,0,10/28/2021,medium,brown,dry,black,P423150,Dermalogica,43.0
5,1.0,,0,0,0,10/25/2021,fair,blue,normal,red,P423150,Dermalogica,43.0
5,1.0,1.0,2,0,2,11/26/2020,fair,blue,combination,blonde,P423150,Dermalogica,43.0
2,0.0,1.0,9,0,9,8/28/2019,light,hazel,combination,brown,P423150,Dermalogica,43.0
5,1.0,,0,0,0,4/8/2019,fairLight,brown,dry,brown,P423150,Dermalogica,43.0
4,1.0,1.0,2,0,2,3/23/2019,fair,blue,combination,blonde,P423150,Dermalogica,43.0
4,1.0,,0,0,0,3/15/2019,tan,brown,combination,brown,P423150,Dermalogica,43.0
5,1.0,,0,0,0,3/4/2023,lightMedium,blue,dry,brown,P443351,Dermalogica,13.0
4,1.0,,0,0,0,11/20/2021,fairLight,blue,dry,blonde,P443351,Dermalogica,13.0
4,1.0,,0,0,0,11/7/2021,tan,brown,oily,black,P443351,Dermalogica,13.0
4,1.0,,0,0,0,10/31/2021,,,,,P443351,Dermalogica,13.0
4,1.0,1.0,1,0,1,10/27/2021,lightMedium,brown,combination,black,P443351,Dermalogica,13.0
5,1.0,1.0,1,0,1,9/7/2021,medium,brown,combination,brown,P443351,Dermalogica,13.0
4,0.0,0.75,4,1,3,4/15/2020,fair,brown,combination,brown,P443351,Dermalogica,13.0
5,1.0,1.0,1,0,1,4/18/2019,lightMedium,brown,combination,brown,P443351,Dermalogica,13.0
4,1.0,,0,0,0,3/31/2019,fair,green,combination,brown,P443351,Dermalogica,13.0
5,1.0,1.0,1,0,1,3/19/2019,fairLight,green,dry,blonde,P443351,Dermalogica,13.0
5,1.0,,0,0,0,3/13/2019,lightMedium,hazel,combination,auburn,P443351,Dermalogica,13.0
5,1.0,0.666666985,9,3,6,12/1/2022,,blue,combination,blonde,P482329,Youth To The People,69.0
1,0.0,0.652173996,23,8,15,6/25/2022,light,brown,oily,brown,P482329,Youth To The People,69.0
5,1.0,0.777778029,18,4,14,4/22/2022,lightMedium,brown,dry,brown,P482329,Youth To The People,69.0
5,1.0,0.5,2,1,1,4/3/2022,fairLight,blue,combination,blonde,P482329,Youth To The People,69.0
5,1.0,1.0,1,0,1,3/26/2022,lightMedium,brown,combination,brown,P482329,Youth To The People,69.0
5,1.0,,0,0,0,3/22/2022,fair,blue,combination,blonde,P482329,Youth To The People,69.0
5,1.0,,0,0,0,3/21/2022,fair,green,normal,brown,P482329,Youth To The People,69.0
5,1.0,0.0,1,1,0,3/18/2022,deep,brown,oily,black,P482329,Youth To The People,69.0
5,1.0,0.0,1,1,0,3/15/2022,fair,hazel,combination,blonde,P482329,Youth To The People,69.0
5,1.0,1.0,1,0,1,3/14/2022,fairLight,blue,dry,red,P482329,Youth To The People,69.0
5,1.0,0.25,4,3,1,3/8/2022,lightMedium,green,normal,blonde,P482329,Youth To The People,69.0
3,0.0,0.0,1,1,0,3/9/2021,lightMedium,brown,combination,black,P467111,Dermalogica,86.0
5,1.0,,0,0,0,3/6/2021,light,brown,oily,black,P467111,Dermalogica,86.0
4,1.0,,0,0,0,3/4/2021,light,hazel,normal,blonde,P467111,Dermalogica,86.0
3,0.0,,0,0,0,2/17/2021,light,hazel,combination,blonde,P467111,Dermalogica,86.0
5,1.0,,0,0,0,2/12/2021,tan,brown,oily,brown,P467111,Dermalogica,86.0
5,1.0,,0,0,0,2/10/2021,lightMedium,green,combination,blonde,P467111,Dermalogica,86.0
5,1.0,,0,0,0,2/9/2021,medium,green,combination,brown,P467111,Dermalogica,86.0
5,1.0,,0,0,0,2/8/2021,medium,brown,oily,brown,P467111,Dermalogica,86.0
4,1.0,,0,0,0,2/4/2021,tan,brown,combination,black,P467111,Dermalogica,86.0
5,1.0,,0,0,0,2/1/2021,fair,blue,combination,blonde,P467111,Dermalogica,86.0
5,1.0,0.800000012,5,1,4,8/19/2021,mediumTan,brown,combination,brown,P421600,Herbivore,39.0
5,1.0,,0,0,0,10/1/2020,lightMedium,brown,combination,brown,P421600,Herbivore,39.0
2,0.0,1.0,3,0,3,4/16/2020,light,blue,combination,blonde,P421600,Herbivore,39.0
3,1.0,,0,0,0,6/13/2019,mediumTan,brown,combination,brown,P421600,Herbivore,39.0
5,1.0,,0,0,0,2/5/2019,lightMedium,brown,combination,black,P421600,Herbivore,39.0
5,1.0,1.0,9,0,9,10/11/2018,lightMedium,brown,combination,brown,P421600,Herbivore,39.0
5,1.0,,0,0,0,5/22/2018,fair,green,combination,red,P421600,Herbivore,39.0
5,1.0,,0,0,0,1/29/2018,lightMedium,green,combination,brown,P421600,Herbivore,39.0
5,1.0,,0,0,0,11/2/2017,light,hazel,combination,blonde,P421600,Herbivore,39.0
3,,,0,0,0,8/10/2017,,,,,P421600,Herbivore,39.0
5,1.0,1.0,1,0,1,3/17/2023,light,hazel,combination,brown,P455242,Summer Fridays,35.0
5,1.0,1.0,10,0,10,11/20/2021,fair,Grey,dry,blonde,P455242,Summer Fridays,35.0
5,1.0,1.0,1,0,1,6/24/2021,light,brown,dry,black,P455242,Summer Fridays,35.0
5,1.0,1.0,1,0,1,4/17/2021,mediumTan,brown,combination,brown,P455242,Summer Fridays,35.0
1,0.0,0.055555601,18,17,1,11/5/2020,lightMedium,green,combination,brown,P455242,Summer Fridays,35.0
5,1.0,1.0,2,0,2,6/19/2020,mediumTan,brown,combination,black,P455242,Summer Fridays,35.0
5,1.0,1.0,4,0,4,4/25/2020,lightMedium,brown,dry,brown,P455242,Summer Fridays,35.0
3,0.0,0.363635987,11,7,4,4/1/2020,lightMedium,brown,combination,blonde,P455242,Summer Fridays,35.0
1,0.0,0.75,12,3,9,3/6/2020,tan,brown,combination,black,P455242,Summer Fridays,35.0
5,1.0,1.0,2,0,2,2/20/2020,lightMedium,brown,combination,brown,P455242,Summer Fridays,35.0
5,1.0,0.884615004,26,3,23,2/12/2020,,,,,P455242,Summer Fridays,35.0
5,1.0,1.0,2,0,2,2/3/2023,mediumTan,brown,dry,black,P503913,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,1/13/2023,,,,,P503913,Kiehl's Since 1851,48.0
5,0.0,1.0,1,0,1,1/7/2023,fair,brown,combination,black,P503913,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,1/6/2023,light,green,normal,,P503913,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,1/3/2023,light,hazel,normal,,P503913,Kiehl's Since 1851,48.0
4,1.0,,0,0,0,1/1/2023,light,blue,dry,blonde,P503913,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,12/29/2022,lightMedium,brown,dry,black,P503913,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,12/27/2022,light,brown,combination,,P503913,Kiehl's Since 1851,48.0
5,1.0,,0,0,0,12/26/2022,,brown,combination,black,P503913,Kiehl's Since 1851,48.0
4,1.0,,0,0,0,12/21/2022,light,brown,dry,blonde,P503913,Kiehl's Since 1851,48.0
5,1.0,1.0,2,0,2,2/16/2023,mediumTan,brown,combination,brown,P444226,Farmacy,48.0
5,1.0,1.0,3,0,3,2/4/2022,fair,green,normal,blonde,P444226,Farmacy,48.0
2,0.0,0.857142985,7,1,6,5/11/2021,lightMedium,brown,normal,red,P444226,Farmacy,48.0
3,0.0,0.222222,9,7,2,12/3/2020,mediumTan,brown,combination,brown,P444226,Farmacy,48.0
5,1.0,0.600000024,5,2,3,6/19/2020,light,blue,dry,blonde,P444226,Farmacy,48.0
5,1.0,,0,0,0,4/24/2020,mediumTan,brown,combination,black,P444226,Farmacy,48.0
5,1.0,1.0,8,0,8,2/4/2020,lightMedium,brown,oily,brown,P444226,Farmacy,48.0
2,0.0,1.0,1,0,1,11/25/2019,lightMedium,blue,dry,blonde,P444226,Farmacy,48.0
5,1.0,,0,0,0,9/3/2019,lightMedium,brown,combination,black,P444226,Farmacy,48.0
5,1.0,1.0,7,0,7,6/13/2019,fair,blue,combination,blonde,P444226,Farmacy,48.0
5,1.0,0.75,4,1,3,5/14/2019,lightMedium,hazel,dry,brown,P444226,Farmacy,48.0
5,1.0,,0,0,0,10/21/2022,,brown,dry,black,P482692,LANEIGE,45.0
5,1.0,0.666666985,3,1,2,5/11/2022,lightMedium,green,combination,blonde,P482692,LANEIGE,45.0
5,1.0,1.0,1,0,1,5/6/2022,light,brown,oily,black,P482692,LANEIGE,45.0
5,1.0,1.0,1,0,1,5/1/2022,fair,brown,dry,black,P482692,LANEIGE,45.0
5,1.0,0.0,1,1,0,4/27/2022,light,blue,combination,auburn,P482692,LANEIGE,45.0
5,1.0,,0,0,0,4/23/2022,mediumTan,brown,combination,black,P482692,LANEIGE,45.0
5,1.0,,0,0,0,4/19/2022,lightMedium,brown,combination,black,P482692,LANEIGE,45.0
5,1.0,,0,0,0,4/8/2022,light,hazel,combination,brown,P482692,LANEIGE,45.0
5,1.0,,0,0,0,4/5/2022,fairLight,brown,combination,red,P482692,LANEIGE,45.0
5,1.0,,0,0,0,4/1/2022,mediumTan,brown,dry,black,P482692,LANEIGE,45.0
5,1.0,1.0,15,0,15,12/27/2021,deep,brown,normal,brown,P423123,Dermalogica,65.0
5,1.0,,0,0,0,5/30/2021,lightMedium,green,combination,brown,P423123,Dermalogica,65.0
5,1.0,,0,0,0,5/27/2021,deep,brown,oily,black,P423123,Dermalogica,65.0
5,1.0,,0,0,0,5/16/2021,lightMedium,hazel,combination,auburn,P423123,Dermalogica,65.0
5,1.0,,0,0,0,5/11/2021,deep,brown,combination,auburn,P423123,Dermalogica,65.0
4,1.0,0.0,1,1,0,4/18/2021,fair,hazel,combination,blonde,P423123,Dermalogica,65.0
5,1.0,0.0,1,1,0,3/30/2021,lightMedium,brown,combination,brown,P423123,Dermalogica,65.0
5,1.0,0.0,1,1,0,3/27/2021,light,brown,dry,black,P423123,Dermalogica,65.0
5,1.0,1.0,1,0,1,3/26/2021,fair,brown,combination,black,P423123,Dermalogica,65.0
5,1.0,,0,0,0,4/24/2019,fair,blue,normal,blonde,P423123,Dermalogica,65.0
2,0.0,0.400000006,5,3,2,2/17/2023,fair,blue,combination,black,P450244,The INKEY List,15.99
5,1.0,0.615384996,13,5,8,7/29/2021,fair,blue,dry,brown,P450244,The INKEY List,15.99
5,1.0,0.888889015,9,1,8,6/18/2020,light,brown,combination,black,P450244,The INKEY List,15.99
