rating,is_recommended,helpfulness,total_feedback_count,submission_time,product_id,brand_name,price_usd,positive_ratio,tone_dark,tone_deep,tone_fair,tone_fairLight,tone_light,tone_lightMedium,tone_medium,tone_mediumTan,tone_notSureST,tone_olive,tone_porcelain,tone_rich,tone_tan,eye_Grey,eye_blue,eye_brown,eye_gray,eye_green,eye_hazel,skin_combination,skin_dry,skin_normal,skin_oily,hair_auburn,hair_black,hair_blonde,hair_brown,hair_brunette,hair_gray,hair_red
5,1.0,0.965516984,58.0,4/15/2020,P456392,114,16.0,0.786331354318449,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,1.0,1.0,9.0,3/9/2020,P456392,114,16.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,1.0,0.586206973,29.0,11/15/2022,P479327,34,39.0,0.5298261452949584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
3,0.0,0.833333015,6.0,7/19/2022,P479327,34,39.0,0.7210570543488701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.0,1.0,8.0,3/12/2022,P479327,34,39.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,1.0,6.0,2/21/2022,P479327,34,39.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.818181992,11.0,2/11/2022,P479327,34,39.0,0.6769924925288455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.909090996,11.0,10/10/2022,P500472,34,21.0,0.7757561757824245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0.0,1.0,6.0,9/6/2022,P500472,34,21.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
2,0.0,0.333332986,9.0,5/25/2022,P500472,34,21.0,0.4160291953530189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,0.0,0.636363983,11.0,3/28/2022,P500472,34,21.0,0.5637054741273227,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0.0,0.708333015,24.0,3/3/2022,P500472,34,21.0,0.5815855815233052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,1.0,0.800000012,10.0,2/14/2022,P500472,34,21.0,0.6666666666666666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,1/19/2022,P500472,34,21.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,0.0,0.471154004,104.0,1/6/2022,P500472,34,21.0,0.4928610724801877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,8.0,12/19/2020,P416815,66,33.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
3,0.0,1.0,5.0,4/25/2020,P416815,66,33.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,1.0,0.166666999,6.0,1/18/2020,P416815,66,33.0,0.2789429456511298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,1.0,0.899999976,10.0,4/15/2017,P416815,66,33.0,0.7686217868402409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.848484993,33.0,3/22/2017,P416815,66,33.0,0.6526962078695199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,1.0,1.0,9.0,9/13/2022,P482320,94,22.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.0,0.833333015,6.0,7/25/2022,P482320,94,22.0,0.7210570543488701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.800000012,5.0,4/26/2022,P482320,94,22.0,0.6989700043360187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,1.0,1.0,6.0,4/7/2022,P482320,94,22.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,1.0,0.400000006,5.0,2/16/2022,P482320,94,22.0,0.4421141086977403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5,1.0,0.75,4.0,1/15/2022,P482320,94,22.0,0.6666666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1.0,0.800000012,5.0,11/18/2021,P482320,94,22.0,0.6989700043360187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2,0.0,1.0,9.0,7/17/2021,P482320,94,22.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3,0.0,1.0,9.0,4/27/2021,P482320,94,22.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0.0,1.0,7.0,4/13/2021,P482320,94,22.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,1.0,1.0,5.0,3/26/2021,P482320,94,22.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,11/21/2020,P482320,94,22.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0.0,0.571429014,7.0,9/17/2020,P482320,94,22.0,0.5372435736804816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
5,1.0,1.0,23.0,8/12/2020,P482320,94,22.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.0,1.0,6.0,7/24/2020,P482320,94,22.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,1.0,0.833333015,6.0,5/12/2020,P482320,94,22.0,0.7210570543488701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0.0,1.0,10.0,5/7/2020,P482320,94,22.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,4/30/2020,P482320,94,22.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5,1.0,0.93333298,15.0,4/25/2020,P482320,94,22.0,0.7962049529094938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.0,0.720000029,25.0,4/18/2020,P482320,94,22.0,0.5860885757431284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
3,0.0,1.0,4.0,4/12/2020,P482320,94,22.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4,1.0,0.857142985,7.0,3/28/2020,P482320,94,22.0,0.7373504649628064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.0,0.568750024,113.72000000000116,3/16/2020,P482320,94,22.0,0.5155806437189953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5,1.0,0.857142985,7.0,3/4/2020,P482320,94,22.0,0.7373504649628064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0.0,0.363635987,11.0,6/6/2022,P460516,34,32.0,0.4362945258726772,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5,1.0,0.899999976,10.0,4/4/2022,P460516,34,32.0,0.7686217868402409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,1.0,0.600000024,5.0,12/31/2021,P460516,34,32.0,0.5578858913022596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3,0.0,1.0,4.0,3/30/2021,P460516,34,32.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,1.0,1.0,7.0,2/27/2021,P460516,34,32.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,8/28/2020,P460516,34,32.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5,1.0,0.333332986,6.0,8/2/2020,P460516,34,32.0,0.4056838710822129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,1.0,0.400000006,5.0,7/30/2020,P460516,34,32.0,0.4421141086977403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1.0,0.8125,16.0,7/25/2020,P460516,34,32.0,0.6556091324118037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,0.899999976,10.0,2/14/2021,P456418,46,50.0,0.7686217868402409,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3,1.0,0.75,12.0,5/19/2020,P456418,46,50.0,0.6241963505817848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,1.0,0.5,4.0,12/4/2019,P456418,46,50.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.0,0.934782982,113.72000000000116,10/5/2018,P456418,46,50.0,0.6788637791823697,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.0,0.600000024,5.0,6/28/2018,P456418,46,50.0,0.5578858913022596,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5,1.0,1.0,7.0,5/6/2016,P456418,46,50.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,1.0,4.0,11/5/2015,P456418,46,50.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,1.0,6.0,11/3/2014,P456418,46,50.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,0.833333015,6.0,4/30/2014,P456418,46,50.0,0.7210570543488701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,0.75,8.0,12/19/2013,P456418,46,50.0,0.6391511932854698,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,1.0,5.0,3/14/2013,P456418,46,50.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,1.0,17.0,1/15/2013,P456418,46,50.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,0.833333015,6.0,10/3/2012,P456418,46,50.0,0.7210570543488701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1.0,0.800000012,5.0,6/18/2012,P456418,46,50.0,0.6989700043360187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,0.958333015,24.0,4/4/2012,P456418,46,50.0,0.8209477682489587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5,1.0,0.833333015,6.0,3/4/2012,P456418,46,50.0,0.7210570543488701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1.0,0.75,4.0,1/17/2022,P433435,40,44.0,0.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,0.75,4.0,10/27/2020,P433435,40,44.0,0.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,0.0,0.75,4.0,8/5/2020,P433435,40,44.0,0.6666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0.0,0.892857015,28.0,6/15/2020,P433435,40,44.0,0.701512126945176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1.0,0.928570986,14.0,1/21/2020,P433435,40,44.0,0.7919854023234905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
5,1.0,0.75,4.0,5/16/2019,P433435,40,44.0,0.6666666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2,0.0,0.857142985,7.0,9/11/2018,P433435,40,44.0,0.7373504649628064,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,1.0,0.857142985,14.0,8/25/2018,P433435,40,44.0,0.7001245250427999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.0,0.892857015,28.0,8/9/2018,P433435,40,44.0,0.701512126945176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,0.0,0.375,8.0,7/24/2018,P433435,40,44.0,0.4362085839710631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1.0,0.833333015,6.0,12/13/2022,P448203,84,64.0,0.7210570543488701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
5,1.0,1.0,5.0,4/1/2022,P448203,84,64.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0.0,0.166666999,12.0,10/5/2021,P448203,84,64.0,0.3142027492734314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,8.0,5/31/2021,P448203,84,64.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,1.0,0.944444001,18.0,1/15/2021,P448203,84,64.0,0.8065735963827292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5,1.0,1.0,12.0,10/28/2020,P448203,84,64.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.705882013,17.0,7/6/2020,P448203,84,64.0,0.5887355477484346,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0.0,0.90476203,42.0,1/30/2020,P448203,84,64.0,0.6947775370433603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,1.0,1.0,4.0,11/13/2019,P448203,84,64.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5,1.0,0.600000024,5.0,9/17/2019,P448203,84,64.0,0.5578858913022596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.666666985,6.0,8/8/2019,P448203,84,64.0,0.5943161289177871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,1.0,0.875,8.0,8/5/2019,P448203,84,64.0,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,7/27/2022,P470529,34,45.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,0.714286029,7.0,1/12/2022,P470529,34,45.0,0.6199062332840658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0.0,0.800000012,10.0,7/29/2021,P470529,34,45.0,0.6666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,1.0,0.75,4.0,6/7/2021,P470529,34,45.0,0.6666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,1.0,1.0,11.0,5/27/2021,P470529,34,45.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.666666985,6.0,5/16/2021,P470529,34,45.0,0.5943161289177871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.857142985,7.0,5/3/2021,P470529,34,45.0,0.7373504649628064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1.0,0.833333015,12.0,4/23/2021,P470529,34,45.0,0.6857972507265685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5,1.0,0.888889015,9.0,4/17/2021,P470529,34,45.0,0.7601875334318686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,1.0,0.5,4.0,4/12/2021,P470529,34,45.0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,0.5,4.0,4/8/2021,P470529,34,45.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,0.0,0.428570986,7.0,4/7/2021,P470529,34,45.0,0.4627564263195183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1.0,0.777778029,9.0,1/15/2022,P404338,44,45.0,0.6543128759565946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5,1.0,1.0,9.0,4/4/2021,P404338,44,45.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1.0,0.5,6.0,12/14/2020,P404338,44,45.0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,1.0,0.800000012,5.0,5/27/2020,P404338,44,45.0,0.6989700043360187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3,0.0,0.238095,42.0,1/26/2020,P404338,44,45.0,0.4068088558282997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,5/20/2016,P404338,44,45.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.846153975,13.0,2/17/2016,P404338,44,45.0,0.6934264036172708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,2/3/2023,P466155,98,89.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
5,1.0,0.939393997,33.0,3/16/2022,P466155,98,89.0,0.7593057666543161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
5,1.0,0.800000012,5.0,7/27/2021,P466155,98,89.0,0.6989700043360187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4,1.0,0.96875,32.0,3/31/2021,P466155,98,89.0,0.8333333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.875,8.0,2/22/2021,P466155,98,89.0,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,1.0,1.0,8.0,1/30/2021,P466155,98,89.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1.0,0.818181992,11.0,11/10/2022,P377533,18,92.0,0.6769924925288455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,10.0,5/19/2022,P377533,18,92.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1.0,0.857142985,7.0,6/15/2021,P377533,18,92.0,0.7373504649628064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.888889015,9.0,1/7/2021,P377533,18,92.0,0.7601875334318686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,1.0,1.0,26.0,10/24/2020,P377533,18,92.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5,1.0,0.833333015,6.0,8/11/2020,P377533,18,92.0,0.7210570543488701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.947368026,19.0,4/19/2020,P377533,18,92.0,0.8094485875732266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1.0,1.0,4.0,2/23/2020,P377533,18,92.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,1.0,0.785713971,14.0,5/25/2017,P377533,18,92.0,0.6418955364979173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.941175997,17.0,2/6/2017,P377533,18,92.0,0.8034383677671774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.285714,7.0,8/10/2015,P377533,18,92.0,0.3800937667159343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,20.0,5/18/2014,P377533,18,92.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,5.0,3/25/2014,P377533,18,92.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,4.0,11/24/2013,P377533,18,92.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,1.0,7.0,10/3/2013,P377533,18,92.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.916666985,12.0,1/8/2023,P416341,53,245.0,0.7818957080144684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0.0,0.5,16.0,4/22/2022,P416341,53,245.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5,1.0,0.666666985,30.0,11/19/2021,P416341,53,245.0,0.5594062417953451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,0.0,0.777778029,18.0,6/10/2021,P416341,53,245.0,0.6272281775627488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,1.0,0.636363983,11.0,5/29/2021,P416341,53,245.0,0.5637054741273227,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.0,0.727272987,66.0,4/9/2021,P416341,53,245.0,0.5692909148496731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0.0,0.571429014,14.0,2/1/2021,P416341,53,245.0,0.5303290195561405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
